"Word","Word_Chinese","traditional","pinyin","pos","radical_1","character_type_1","radical_2","character_type_2","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","perceptual_mean","Dominant.perceptual","Max_strength.perceptual","Minkowski3.perceptual","perceptual_SUM","Exclusivity.perceptual","action_mean","action_SUM","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Dominant.sensorimotor","Minkowski3.sensorimotor","sum_sensorimotor","Exclusivity.sensorimotor","concrete/abstract","concreteness","RT","RTSD","zRT","zRTSD","ERR","tstroke","wfreq","wfreq/mil","cd"
"laughter","笑声","笑聲","xiàoshēng","N","竹","phono-semantic","耳","phono-semantic",4.85714285714286,0.714285714285714,0.761904761904762,3.85714285714286,0.571428571428571,2.71428571428571,1.52380952380952,3.0952380952381,3.33333333333333,4.04761904761905,2.52380952380952,0.358568582800318,0.956182887467515,1.04425867986634,1.38873014965883,0.746420027292179,1.90112748501665,1.28914885172534,1.33808676492827,1.23827837473378,1.28359613882991,1.28914885172534,2.24603174603175,"auditory",4.85714285714286,5.77863873167898,13.4761904761905,0.318021201413428,2.9047619047619,14.5238095238095,4.04761904761905,5.34402591452671,0.173770491803279,"mouth/throat",4.85714285714286,"auditory",7.01752153804299,28,0.153061224489796,"concrete",1.741935,611.58,215.19,-0.761,0.547,0,24,248,7.39,125
"opera","歌剧","歌劇","gējù","N","欠","phono-semantic","刂","phono-semantic",4.71428571428571,0.80952380952381,1.38095238095238,3.57142857142857,0.952380952380952,4.80952380952381,3.14285714285714,3.38095238095238,3.33333333333333,4.33333333333333,3.42857142857143,0.902377811277357,1.24976188208185,1.59612626305661,1.43427433120127,1.46547570693582,0.511766315719159,1.62128696675556,1.35927151357595,1.11055541659718,0.912870929175277,1.02817452659695,2.70634920634921,"visual",4.80952380952381,6.42805055984063,16.2380952380952,0.24633431085044,3.52380952380952,17.6190476190476,4.33333333333333,6.1126983395244,0.0675675675675676,"mouth/throat",4.80952380952381,"visual",7.90516913527814,33.8571428571428,0.118143459915612,"concrete",1.666667,697.41,186.93,-0.545,0.497,0,17,229,6.83,149
"chat","聊天","聊天","liáotiān","Nv","耳","phono-semantic","天","ideograph",4.72727272727273,0.5,0.863636363636364,3.72727272727273,0.5,3.68181818181818,1.95454545454545,2.81818181818182,3.31818181818182,4,2.63636363636364,0.550481882563181,1.22474487139159,1.32000918270452,1.31590338991954,0.912870929175277,1.70115825070432,1.83814794801395,1.81623272151487,1.75625043328552,1.2724180205607,1.7605587464118,2.33333333333333,"auditory",4.72727272727273,5.92714043583628,14,0.301948051948052,2.94545454545455,14.7272727272727,4,5.29798621589564,0.138888888888889,"mouth/throat",4.72727272727273,"auditory",7.09353174358777,28.7272727272727,0.147151898734177,"concrete",2.375,617.82,165.54,-0.714,0.475,0,21,95,2.83,82
"forehead","额头","額頭","étóu","N","頁","phono-semantic","頁","phono-semantic",1.05263157894737,0.631578947368421,2.84210526315789,2.31578947368421,0.578947368421053,3.52631578947368,1,1.78947368421053,3.31578947368421,1.10526315789474,1.89473684210526,1.31122013621437,1.06513047274811,1.50048725029708,1.88716811884154,1.01739260823845,1.3067525929499,1.37436854187255,1.54843818692044,1.63478274393971,1.37010692373119,1.59494816502694,1.82456140350877,"visual",3.52631578947368,4.32386789615506,10.9473684210526,0.269230769230769,1.82105263157895,9.10526315789474,3.31578947368421,3.71660301279139,0.254335260115607,"head",3.52631578947368,"visual",5.09390871845264,20.0526315789474,0.146981627296588,"concrete",1.346154,724.43,306.58,-0.465,0.813,0,17,29,0.86,25
"jazz","爵士","爵士","juéshì","N","爪","phono-semantic","士","compound_ideograph",4.35294117647059,0.882352941176471,1.23529411764706,3.52941176470588,1,3.23529411764706,3.23529411764706,3.29411764705882,3.29411764705882,3.41176470588235,3.35294117647059,0.931475742477242,1.4950900031928,1.56242646885805,1.3746657347708,1.45773797371133,1.64048056086875,1.48026229790137,1.35852428586835,1.44761467086173,1.54348726628258,1.3200935795706,2.37254901960784,"auditory",4.35294117647059,5.47238089601948,14.2352941176471,0.243801652892562,3.31764705882353,16.5882352941176,3.41176470588235,5.67495389018004,0.0106382978723402,"mouth/throat",4.35294117647059,"auditory",7.02469913304519,30.8235294117647,0.112595419847328,"concrete",2.416667,670.45,140.14,-0.502,0.403,0,22,175,5.22,120
"pour_out","倾诉","傾訴","qīngsù","Nv","亻","compound_ideograph","言","phono-semantic",4.68181818181818,0.772727272727273,1.27272727272727,3.81818181818182,0.772727272727273,3,1.5,2.63636363636364,3.27272727272727,4.31818181818182,2.27272727272727,0.567900363189549,1.54092792643228,1.80427582575704,1.25873570872347,1.57152695481082,1.63299316185545,1.79284291400159,1.61968411221961,1.60895760936844,0.779887881829887,1.77768758789984,2.38636363636364,"auditory",4.68181818181818,5.73140120112942,14.3181818181818,0.273015873015873,2.8,14,4.31818181818182,5.30159284890242,0.201298701298701,"mouth/throat",4.68181818181818,"auditory",6.96088274467611,28.3181818181818,0.138041733547351,"concrete",3.111111,764.25,361.3,-0.361,1.011,0,15,165,4.92,85
"greeting","招呼","招呼","zhāohu","Nv","扌","phono-semantic","口","phono-semantic",4.21052631578947,0.578947368421053,1.63157894736842,3,0.631578947368421,4.26315789473684,2.10526315789474,4,3.26315789473684,3.84210526315789,2.73684210526316,0.854981960070961,1.01739260823845,1.46099381380504,1.73205080756888,0.955133865881839,0.871913939634328,1.59494816502694,1.15470053837925,1.09757840839418,1.11868761873192,1.62761260962722,2.3859649122807,"visual",4.26315789473684,5.68687454843091,14.3157894736842,0.257352941176471,3.18947368421053,15.9473684210526,4,5.70103222107367,0.118811881188119,"hand/arm",4.26315789473684,"visual",7.17394281455111,30.2631578947368,0.121739130434783,"concrete",2.8,688.35,254.62,-0.582,0.657,0,13,14,0.42,13
"pedestrian","行人","行人","xíngrén","N","行","compound_ideograph","人","pictograph",3.0625,0.5625,2.25,2.375,1.25,4.625,3.375,3.125,3.25,1.625,3.1875,1.94828984838841,0.963932916061417,1.9832633040858,1.45487685618635,1.73205080756888,0.806225774829855,1.66833250083229,1.99582898398969,1.48323969741913,1.85741756210067,1.75949803447839,2.35416666666667,"visual",4.625,5.36674526136403,14.125,0.287610619469027,2.9125,14.5625,3.375,5.19206848238264,0.120171673819742,"leg/foot",4.625,"visual",6.6534557581072,28.6875,0.14161220043573,"concrete",1.870968,667.56,192.42,-0.537,0.645,2.44,20,17,0.51,14
"inspiration","灵感","靈感","línggǎn","N","火","phono-semantic","心","phono-semantic",2.04761904761905,0.952380952380952,1,4.14285714285714,1.04761904761905,2.42857142857143,1.04761904761905,1.33333333333333,3.19047619047619,1.33333333333333,1.19047619047619,1.82964997953681,1.65759435557046,1.58113883008419,1.35224680756563,1.65759435557046,1.91236577493503,1.39557122627942,1.46059348668044,1.74982992370823,1.52752523165195,1.32736760616822,1.93650793650794,"interoceptive",4.14285714285714,4.59513219882893,11.6190476190476,0.274590163934426,1.61904761904762,8.09523809523809,3.19047619047619,3.42148989067056,0.264705882352941,"head",4.14285714285714,"interoceptive",5.15615638180924,19.7142857142857,0.16183574879227,"abstract",3.967742,674.32,207.55,-0.629,0.54,0,20,143,4.26,117
"smile","笑容","笑容","xiàoróng","N","竹","phono-semantic","宀","compound_ideograph",2.57142857142857,0.571428571428571,0.904761904761905,2.9047619047619,0.333333333333333,4.80952380952381,0.666666666666667,0.666666666666667,3.19047619047619,2.61904761904762,1.28571428571429,2.01423505508738,0.925820099772551,1.17918454470714,1.92106121466136,0.730296743340221,0.511766315719159,1.19721899973786,1.11055541659718,1.56904581255767,1.8835124230063,1.45405835999994,2.01587301587301,"visual",4.80952380952381,5.35695206061612,12.0952380952381,0.370078740157481,1.68571428571429,8.42857142857143,3.19047619047619,3.76004720300937,0.299435028248587,"head",4.80952380952381,"visual",5.91440971878614,20.5238095238095,0.218097447795824,"concrete",2,760.18,405.11,-0.405,1.044,0,18,256,7.63,200
"meal","饭菜","飯菜","fàncài","N","飠","phono-semantic","艹","phono-semantic",1.85714285714286,4.57142857142857,3.19047619047619,3.52380952380952,4.47619047619048,4.19047619047619,1.66666666666667,3.66666666666667,3.19047619047619,4.57142857142857,2,1.90488094866095,0.676123403782814,1.56904581255767,1.24976188208185,1.07791686224159,1.03048763306736,1.55991452757301,1.06458129484475,1.69171651345749,0.810643483377778,1.48323969741913,3.63492063492063,"gustatory",4.57142857142857,6.98938795305361,21.8095238095238,0.124454148471616,3.01904761904762,15.0952380952381,4.57142857142857,5.74824901521239,0.192429022082019,"mouth/throat",4.57142857142857,"gustatory&mouth/throat",8.09968065046271,36.9047619047619,0.0787096774193547,"concrete",1.7,808.05,416.15,-0.151,1.163,0,16,800,23.85,441
"newspaper","报纸","報紙","bàozhǐ","N","土","compound_ideograph","糹","phono-semantic",1.23809523809524,0.571428571428571,3.71428571428571,2.23809523809524,1.76190476190476,4.57142857142857,1.14285714285714,4.19047619047619,3.19047619047619,1.61904761904762,1.57142857142857,1.44584791402007,1.20712172424443,1.34695423615122,1.67047184665776,1.4108423691101,0.810643483377778,1.62128696675556,1.12334534400814,1.4359334113756,1.65759435557046,1.46872150428284,2.34920634920635,"visual",4.57142857142857,5.49078592157542,14.0952380952381,0.283783783783784,2.34285714285714,11.7142857142857,4.19047619047619,4.87249131377218,0.260162601626017,"hand/arm",4.57142857142857,"visual",6.55161178485776,25.8095238095238,0.154981549815498,"concrete",1.085714,631.82,169.72,-0.698,0.565,5,16,291,8.67,241
"video","录像","錄像","lùxiàng","Nv","釒","phono-semantic","亻","phono-semantic",4.375,1.625,2.125,3.0625,1.3125,4.75,2.6875,2.9375,3.1875,3,2.9375,1.08781125813871,1.62788205960997,1.5,1.43614066163451,1.40089257261219,0.577350269189626,1.70171482138851,1.69189243156886,1.64189930669738,1.67332005306815,1.48183444869302,2.875,"visual",4.75,6.17784945966094,17.25,0.199275362318841,2.95,14.75,3.1875,5.05917960392493,0.0338983050847458,"head",4.75,"visual",7.14835684138638,32,0.107421875,"concrete",1.583333,625.18,174.5,-0.662,0.718,0,12,212,6.32,169
"(facial) expression","表情","表情","biǎoqíng","N","衣","compound_ideograph","忄","phono-semantic",2.21052631578947,1.36842105263158,2.05263157894737,3.21052631578947,1.15789473684211,4.73684210526316,1.73684210526316,2.10526315789474,3.15789473684211,2.42105263157895,2.63157894736842,1.90259902263606,1.73879033033471,1.80965571343546,1.84327448273811,1.53706639395154,0.561951486949016,1.88096031215612,1.69622904775745,1.46299380627294,2.11649053003851,1.83213677060388,2.45614035087719,"visual",4.73684210526316,5.46189589073435,14.7368421052632,0.242857142857143,2.41052631578948,12.0526315789474,3.15789473684211,4.28134866796908,0.117903930131005,"head",4.73684210526316,"visual",6.22667869903591,26.7894736842105,0.133595284872298,"concrete",2.478261,648.16,212.01,-0.622,0.654,0,15,1005,29.96,325
"theater and drama","戏剧","戲劇","xìjù","N","戈","phono-semantic","刂","phono-semantic",4.33333333333333,0.523809523809524,1.14285714285714,3.61904761904762,0.857142857142857,4.47619047619048,2.28571428571429,2.66666666666667,3.14285714285714,2.57142857142857,2.42857142857143,0.856348838577676,1.16700675315302,1.2363540870525,1.39557122627942,1.35224680756563,1.03048763306736,1.92724822331886,1.74164673034842,1.65183880223569,1.83225076262581,1.80475562255471,2.49206349206349,"visual",4.47619047619048,6.04341882114751,14.952380952381,0.264331210191083,2.61904761904762,13.0952380952381,3.14285714285714,4.53511484462658,0.0654545454545449,"head",4.47619047619048,"visual",6.79687114089276,28.0476190476191,0.140916808149406,"concrete",2.12,674.02,296.34,-0.58,0.665,0,14,310,9.24,221
"hot pot","火锅","火鍋","huǒguō","N","火","pictograph","釒","phono-semantic",2.95238095238095,4.76190476190476,3.38095238095238,3.95238095238095,4.61904761904762,4.47619047619048,1.52380952380952,3.71428571428571,3.14285714285714,4.28571428571429,2.38095238095238,1.49920613913466,0.538958431120796,1.32197543381829,1.28359613882991,0.804747816162957,0.749603069567329,1.32736760616822,1.30930734141595,1.74027912375326,1.23056316956332,1.65759435557046,4.02380952380952,"gustatory",4.76190476190476,7.50274959472732,24.1428571428571,0.0749506903353058,3.00952380952381,15.047619047619,4.28571428571429,5.6256335139784,0.183544303797469,"mouth/throat",4.76190476190476,"gustatory",8.43609665125391,39.1904761904762,0.0826245443499393,"concrete",1.703704,631.26,218.71,-0.725,0.54,0,10,1405,41.88,732
"report","汇报","匯報","huìbào","Nv","匚","phono-semantic","土","compound_ideograph",4.54545454545455,0.5,1.18181818181818,3,0.318181818181818,3.63636363636364,1.77272727272727,3.13636363636364,3.13636363636364,4.36363636363636,2.40909090909091,0.738548945875996,1.1852265204432,1.70814194894596,1.66189793967763,0.893700900022652,1.46532799986424,1.79766563398251,1.58250718934512,1.83343171715553,0.847711459527779,1.86851331045352,2.1969696969697,"auditory",4.54545454545455,5.54840306418033,13.1818181818182,0.320689655172414,2.96363636363636,14.8181818181818,4.36363636363636,5.47754388686539,0.174846625766871,"mouth/throat",4.54545454545455,"auditory",6.94619819045891,28,0.150974025974026,"concrete",2.68,700.89,194.07,-0.467,0.562,2.5,10,3955,117.9,1995
"thinking","思维","思維","sīwéi","N","心","compound_ideograph","糹","phono-semantic",1.89473684210526,1.31578947368421,1.52631578947368,3.57894736842105,1.31578947368421,2,1.31578947368421,1.47368421052632,3.10526315789474,1.68421052631579,1.57894736842105,1.66315419349651,1.60043853639305,1.74382787926866,1.26120707056922,1.56534098446978,1.52752523165195,1.33552451531005,1.46698561125382,1.28645666861885,1.56534098446978,1.50243467129871,1.93859649122807,"interoceptive",3.57894736842105,4.0967301449719,11.6315789473684,0.194570135746606,1.83157894736842,9.15789473684211,3.10526315789474,3.53396315128858,0.195402298850575,"head",3.57894736842105,"interoceptive",4.83304069740557,20.7894736842105,0.108860759493671,"abstract",4.266667,696.39,290.49,-0.338,1.422,0,11,25,0.75,19
"homework","作业","作業","zuòyè","N","亻","compound_ideograph","木","compound_ideograph",3.15789473684211,0.736842105263158,2.73684210526316,2.63157894736842,0.684210526315789,4.15789473684211,1.63157894736842,3.78947368421053,3.10526315789474,2.47368421052632,2.26315789473684,1.53706639395154,0.991189255566704,1.79016154650163,1.86221273148637,0.88522637273985,0.834210065120614,1.7704527454797,1.35724178507659,1.5597270716416,1.64547936455651,1.88096031215612,2.35087719298246,"visual",4.15789473684211,5.2271009123829,14.1052631578947,0.246268656716418,2.65263157894737,13.2631578947368,3.78947368421053,4.86902559355481,0.162698412698413,"hand/arm",4.15789473684211,"visual",6.36815143064218,27.3684210526316,0.126923076923077,"concrete",1.75,604.14,141.58,-0.85,0.341,0,13,278,8.29,233
"record","唱片","唱片","chàngpiàn","N","口","phono-semantic","片","ideograph",4.6875,0.625,2.25,3.5625,0.5625,3.625,2.0625,2.875,3.0625,2.5625,2.9375,1.01447851956888,1.25830573921179,1.87971629064956,1.50416089564913,1.09354164682162,1.31021626713557,1.98221256848671,1.89296944860009,1.52616076042685,1.96532440070335,1.6111590031196,2.55208333333333,"auditory",4.6875,5.92173797263939,15.3125,0.269387755102041,2.7,13.5,3.0625,4.69412396850635,0.0740740740740741,"head",4.6875,"auditory",6.77583371581725,28.8125,0.143167028199566,"concrete",1.608696,655.96,296.05,-0.579,0.683,0,17,641,19.11,256
"show","演出","演出","yǎnchū","Nv","氵","phono-semantic","凵","compound_ideograph",4.57894736842105,0.631578947368421,1.26315789473684,2.52631578947368,0.578947368421053,4.63157894736842,2.78947368421053,3,3.05263157894737,2.84210526315789,2.89473684210526,0.837707816583392,1.06513047274811,1.36797113611354,1.74382787926866,0.96123701977563,0.68398556805677,1.84327448273811,1.76383420737639,1.50826184768083,1.77210351762897,1.79179416111044,2.36842105263158,"visual",4.63157894736842,5.98091324994651,14.2105263157895,0.285185185185185,2.91578947368421,14.578947368421,3.05263157894737,4.9915218133689,0.0180505415162453,"head",4.63157894736842,"visual",6.96795141957235,28.7894736842105,0.140767824497258,"concrete",2.259259,686.62,187.68,-0.458,0.579,2.5,20,1050,31.3,263
"greeting","问候","問候","wènhòu","Nv","口","phono-semantic","亻","phono-semantic",4.27272727272727,0.227272727272727,1.09090909090909,3.81818181818182,0.136363636363636,3.27272727272727,1.77272727272727,3.18181818181818,3.04545454545455,3.5,2.31818181818182,1.35160638754033,0.428932027228889,1.74326160944393,1.25873570872347,0.351250086657104,1.75069559459521,1.65994314824673,1.33225064266893,1.55769282158163,1.37147817370616,1.72892379507527,2.13636363636364,"auditory",4.27272727272727,5.5400173103418,12.8181818181818,0.322695035460993,2.76363636363636,13.8181818181818,3.5,4.95101936715167,0.125,"mouth/throat",4.27272727272727,"auditory",6.62970524677557,26.6363636363636,0.155290102389078,"concrete",3.066667,769.64,429.43,-0.283,1.241,0,22,11,0.33,10
"Peking Opera","京剧","京劇","jīngjù","N","亠","pictograph","刂","phono-semantic",4,0.789473684210526,1.84210526315789,2.89473684210526,0.842105263157895,4.31578947368421,3.15789473684211,3.31578947368421,3,3.31578947368421,3.10526315789474,1.20185042515466,1.27274625944674,1.67541563316678,1.69622904775745,1.16729306492209,0.945905302926917,1.70825310038377,1.63478274393971,1.73205080756888,1.60043853639305,1.52369203807744,2.44736842105263,"visual",4.31578947368421,5.60389451173209,14.6842105263158,0.240143369175627,3.17894736842105,15.8947368421053,3.31578947368421,5.44400591209242,0.0198675496688741,"mouth/throat",4.31578947368421,"visual",6.96119854679337,30.578947368421,0.115318416523236,"concrete",1.714286,718.04,310.8,-0.437,0.726,5.13,12,14,0.42,13
"body","身体","身體","shēntǐ","N","身","pictograph","骨","compound_ideograph",2.36842105263158,1.73684210526316,3.15789473684211,2.89473684210526,1.84210526315789,3.84210526315789,3.31578947368421,3.15789473684211,3,2.63157894736842,3.57894736842105,1.67366949862967,1.82093093600065,1.70825310038377,1.66315419349651,1.74047113336644,0.958190302064658,1.66842013024123,1.77210351762897,1.7950549357115,1.8015587792486,1.57465302963627,2.64035087719298,"visual",3.84210526315789,5.15814498592197,15.8421052631579,0.132890365448505,3.13684210526316,15.6842105263158,3.57894736842105,5.41765219274326,0.0604026845637583,"torso",3.84210526315789,"visual",6.66634375815251,31.5263157894737,0.06677796327212,"concrete",1.461538,619.58,250.96,-0.744,0.684,0,11,185,5.51,150
"discuss","议论","議論","yìlùn","Nv","言","phono-semantic","言","phono-semantic",4.59090909090909,0.727272727272727,1.22727272727273,3.5,0.681818181818182,3,1.81818181818182,2.22727272727273,2.95454545454545,3.31818181818182,1.59090909090909,0.908116360757433,1.35160638754033,1.82396267144912,1.1852265204432,1.24924219453477,1.51185789203691,1.68003298256636,1.57152695481082,1.52681656762325,1.83579134711161,1.43623485641122,2.28787878787879,"auditory",4.59090909090909,5.53079365059228,13.7272727272727,0.28476821192053,2.38181818181818,11.9090909090909,3.31818181818182,4.36926816500933,0.145038167938932,"mouth/throat",4.59090909090909,"auditory",6.3213413454143,25.6363636363636,0.152482269503546,"concrete",2.884615,694.23,300.8,-0.492,0.906,2.5,18,36,1.07,21
"commentary","解说","解說","jiěshuō","Nv","角","compound_ideograph","言","phono-semantic",4.47619047619048,0.476190476190476,0.761904761904762,3.95238095238095,0.380952380952381,3.23809523809524,1.57142857142857,3.04761904761905,2.95238095238095,4.19047619047619,2.19047619047619,0.980767435177556,0.872871560943969,0.943650459903555,1.07126982951031,0.804747816162957,1.44584791402007,1.39897921969658,1.32197543381829,1.46547570693582,1.03048763306736,1.63153448075876,2.21428571428571,"auditory",4.47619047619048,5.70811834601924,13.2857142857143,0.308243727598566,2.79047619047619,13.9523809523809,4.19047619047619,5.21730840981037,0.187713310580205,"mouth/throat",4.47619047619048,"auditory",6.89644961640145,27.2380952380952,0.15034965034965,"concrete",2.73913,755.01,254.68,-0.26,0.801,0,17,256,7.63,151
"football","足球","足球","zúqiú","N","足","compound_ideograph","王(玉)","phono-semantic",2.89473684210526,0.631578947368421,3.21052631578947,2,0.789473684210526,4.15789473684211,4.78947368421053,3.15789473684211,2.94736842105263,1.68421052631579,3.94736842105263,1.62940810119317,1.211542924254,1.61860527644502,1.33333333333333,1.31567250942124,0.958190302064658,0.53530337903131,1.38496521796425,1.35292621998583,1.76549116801175,1.26814318375447,2.28070175438596,"visual",4.15789473684211,5.16733622187481,13.6842105263158,0.257692307692308,3.30526315789474,16.5263157894737,4.78947368421053,6.15560879070184,0.187898089171975,"leg/foot",4.78947368421053,"leg/foot",7.18693808821798,30.2105263157895,0.137630662020906,"concrete",1.12,593.51,156.13,-0.757,0.554,0,20,184,5.48,152
"dialogue","对话","對話","duìhuà","Nv","寸","compound_ideograph","言","phono-semantic",4.5,0.375,1.1875,3,0.625,3.6875,1.1875,2.8125,2.9375,3.5625,1.875,1.211060141639,0.718795288428261,1.60078105935821,1.78885438199983,1.36014705087354,1.81544301296773,1.42448821218944,2.00727842280703,1.842778698958,1.59033539439537,1.78418982547635,2.22916666666667,"auditory",4.5,5.54223997843714,13.375,0.308411214953271,2.475,12.375,3.5625,4.65814994607552,0.191919191919192,"mouth/throat",4.5,"auditory",6.47375620852294,25.75,0.160194174757282,"concrete",2.851852,664.38,264.57,-0.583,0.753,2.44,14,15,0.45,14
"belief","信念","信念","xìnniàn","N","亻","compound_ideograph","心","phono-semantic",2.33333333333333,0.933333333333333,1.73333333333333,4.6,0.866666666666667,2.93333333333333,3.06666666666667,3.46666666666667,2.93333333333333,2.86666666666667,2.66666666666667,1.91485421551268,1.33452327853522,1.70991506333196,0.828078671210826,1.24594580635795,2.01659779496722,1.66761877566558,1.35576371027375,1.70991506333196,1.92230020944651,1.75932887637249,2.23333333333333,"interoceptive",4.6,5.21650464893465,13.4,0.27860696517413,3,15,3.46666666666667,5.17092030330618,0.0533333333333333,"hand/arm",4.6,"interoceptive",6.5437936925878,28.4,0.131455399061033,"abstract",4.296296,649.39,202.13,-0.625,0.592,7.32,25,56,1.67,44
"delicacy","美食","美食","měishí","N","羊","compound_ideograph","食","compound_ideograph",2.86666666666667,4.93333333333333,3.33333333333333,4,4.93333333333333,4.66666666666667,2,3.26666666666667,2.93333333333333,4.2,2.26666666666667,1.92230020944651,0.258198889747161,1.75932887637249,1.25356634105602,0.258198889747161,0.617213399848367,1.92724822331886,1.53374735611213,1.70991506333196,1.01418510567422,1.83095083286825,4.12222222222222,"gustatory/olfactory",4.93333333333333,7.75484005420051,24.7333333333333,0.0835579514824795,2.93333333333333,14.6666666666667,4.2,5.35816201154935,0.15,"mouth/throat",4.93333333333333,"gustatory/olfactory",8.52788687823708,39.4,0.0744500846023688,"concrete",2.518519,622.54,167.05,-0.701,0.45,0,13,2,0.06,2
"conceive","构思","構思","gòusī","Nv","木","phono-semantic","心","compound_ideograph",2,0.409090909090909,1.36363636363636,4.18181818181818,0.590909090909091,2.36363636363636,1.13636363636364,1.95454545454545,2.90909090909091,1.77272727272727,1.45454545454545,1.51185789203691,0.796366206088088,1.67745426580065,0.852802865422441,1.09801079485937,1.7874018000453,1.2457720706245,1.73142585686927,1.50899180814751,1.41191589462917,1.47122471584125,1.81818181818182,"interoceptive",4.18181818181818,4.59699815559169,10.9090909090909,0.345833333333333,1.84545454545454,9.22727272727272,2.90909090909091,3.48158035054617,0.192118226600985,"head",4.18181818181818,"interoceptive",5.18441092257381,20.1363636363636,0.187358916478555,"abstract",4.083333,742.8,262.87,-0.441,0.7,2.38,14,22,0.66,18
"smile","微笑","微笑","wéixiào","Nv","彳","phono-semantic","竹","phono-semantic",1.81818181818182,0.727272727272727,1.13636363636364,3.22727272727273,0.454545454545455,4.63636363636364,0.545454545454545,1.04545454545455,2.90909090909091,3.31818181818182,0.863636363636364,1.73579578666012,1.42032250468547,1.72641810709905,1.65994314824673,1.10096376512636,0.657951694959768,1.22386089807441,1.52681656762325,1.87487373312218,1.78315834396547,1.48950150003775,2,"visual",4.63636363636364,5.20768287728024,12,0.348484848484848,1.73636363636364,8.68181818181819,3.31818181818182,3.98121316341565,0.319371727748691,"mouth/throat",4.63636363636364,"visual",5.88998220367034,20.6818181818182,0.202197802197802,"concrete",1.967742,637.83,182.38,-0.734,0.472,2.38,11,20,0.6,19
"tricks","花招","花招","huāzhāo","N","艹","phono-semantic","扌","phono-semantic",2.3125,0.4375,1.0625,3.125,0.8125,3.125,2.4375,2.6875,2.875,2.1875,2.625,1.95682566077478,1.03077640640442,1.52616076042685,1.62788205960997,1.55857841210081,1.85741756210067,1.89626826512847,1.88745860881769,1.78418982547635,1.86971477325643,1.62788205960997,1.8125,"interoceptive",3.125,4.22130503662168,10.875,0.247126436781609,2.5625,12.8125,2.875,4.41763170019617,0.0536585365853659,"head",3.125,"interoceptive",5.44499835272142,23.6875,0.113456464379947,"abstract",3.730769,795.48,299.5,-0.113,0.835,2.44,18,89,2.65,76
"dessert","点心","點心","diǎnxīn","N","黑","phono-semantic","心","pictograph",2,4.8125,3.375,3.4375,4.4375,4.625,1.375,3.3125,2.875,3.9375,2.5,2.25092573548455,0.75,1.89296944860009,1.86077940659284,0.963932916061417,0.806225774829855,1.85741756210067,1.62147052599382,1.7464249196573,1.56923548264752,1.59164485150844,3.78125,"gustatory",4.8125,7.27373285549602,22.6875,0.12396694214876,2.8,14,3.9375,5.18484041343144,0.183035714285714,"mouth/throat",4.8125,"gustatory",8.06311840498299,36.6875,0.0936967632027257,"concrete",2.173913,649.37,125.35,-0.602,0.367,2.44,14,217,6.47,186
"script","剧本","劇本","jùběn","N","刂","phono-semantic","木","ideograph",2.875,0.625,1.875,2.75,0.875,4.4375,1.875,3.4375,2.875,3.25,2.3125,1.99582898398969,0.957427107756338,1.54380482358792,1.61245154965971,1.25830573921179,0.892094912738176,1.96214168703486,1.50416089564913,1.62788205960997,1.34164078649987,1.74045013334673,2.23958333333333,"visual",4.4375,5.18564856269364,13.4375,0.283720930232558,2.75,13.75,3.4375,4.90027688720645,0.113636363636364,"hand/arm",4.4375,"visual",6.35881732749777,27.1875,0.140229885057471,"concrete",1.909091,698.95,295.12,-0.514,0.754,2.44,10,189,5.63,152
"sunrise","日出","日出","rìchū","Nv","日","pictograph","凵","compound_ideograph",2.5625,1.0625,1.5625,3.25,2.125,5,2.25,2.6875,2.875,2.0625,2.6875,2.12818388929779,1.56923548264752,1.63171688720807,1.6532795690183,1.85741756210067,0,2.01659779496722,1.95682566077478,1.62788205960997,1.91376592090046,1.35246688191122,2.59375,"visual",5,5.75659637982548,15.5625,0.253012048192771,2.5125,12.5625,2.875,4.35768239232019,0.0646766169154229,"head",5,"visual",6.49122413430901,28.125,0.14,"concrete",1.666667,768.01,300.83,-0.317,0.712,5,20,46,1.37,43
"music","音乐","音樂","yīnyuè","N","音","ideograph","木","pictograph",4.90909090909091,1,1.13636363636364,3.40909090909091,0.772727272727273,2.54545454545455,2.13636363636364,3.04545454545455,2.86363636363636,3.5,2.72727272727273,0.29424494316825,1.63299316185545,1.83343171715553,1.40268758728823,1.57152695481082,1.7106744068954,2.0070223038468,1.93900496640423,1.88466125655197,1.81920966618029,2.05129037627348,2.29545454545455,"auditory",4.90909090909091,5.6183372707967,13.7727272727273,0.3003300330033,2.85454545454546,14.2727272727273,3.5,4.9951944812999,0.0955414012738851,"mouth/throat",4.90909090909091,"auditory",6.70907479065581,28.0454545454546,0.147487844408428,"concrete",2.230769,660.21,272.94,-0.635,0.733,0,20,84,2.5,77
