"Word","Word_Italian","Spa_Word","Eng_Trad_Rec","Spa_Trad_Rec","WordClass","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Head.mean","Foot_leg.mean","Hand_arm.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Head.SD","Foot_leg.SD","Hand_arm.SD","Mouth.SD","Torso.SD","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Part","Max_strength.action","Exclusivity.action","Dominant.action","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"execution","esecuzione","ejecución",NA,NA,"n",2.25,0.25,1.7,2.7,0.421052631578947,3.9,2.85,0.75,1.9,1.1,1.2,1.80277563773199,0.638666373658505,2.00262984991972,1.68897352819616,0.901590537370498,1.71372171173244,1.89944590258373,1.40955386745706,2.04939015319192,1.77408241664603,1.36111409475744,3.09090909090909,1.97426626186218,6.51515151515152,1.83917801138872,4.63636363636364,1.83402190925746,20,2.85,0.269230769230769,"head",3.9,0.326630423374824,"vision",2.85,0.191892639734366,"vision"
"army","esercito","ejército",NA,NA,"n",2.5,0,0.8,1.5,0.157894736842105,3.65,1.95,1.3,1.5,0.157894736842105,0.8,1.60591013709393,0,1.47255595908325,1.87784871314856,0.501459857121279,1.63111198750713,1.98613615900453,1.59274671723509,1.53896752812773,0.374634324632678,1.5078740698501,4.20588235294118,1.9505929442671,5.91176470588235,1.54464170718166,4.70588235294118,1.85095244548225,20,1.95,0.313969571230982,"head",3.65,0.381123730765205,"vision",1.95,0.254963235294118,"vision"
"exercise","esercizio","ejercicio",NA,NA,"n",1.2,0.157894736842105,3.45,3.15,0.9,3.15,3,4.05,4.52631578947368,0.85,4.26315789473684,1.32188063797479,0.374634324632678,1.73129096949433,1.46089374230838,1.0711528467276,1.66306628661765,1.58943882847805,1.53811230854064,0.696692268479467,1.13670808176853,0.933458638205125,6.33333333333333,1.23827837473378,4.42857142857143,1.7768350675127,5.57142857142857,1.12122382116278,20,4.52631578947368,0.220277514979502,"hand/arm",3.45,0.255992784482919,"touch",4.52631578947368,0.152223750573132,"hand/arm"
"demand","Esigere","exigir",NA,NA,"v",1.95,0.105263157894737,0.9,2.5,0.105263157894737,1.85,3,0.3,1.55,2.3,0.85,1.79105966869954,0.315301767642306,1.48323969741913,1.98679853559757,0.458831467741124,2.1095023109729,1.94665705356915,0.57124057057748,1.66938375014949,2.07997975698652,1.56524758424985,3.85714285714286,1.87844920840874,4.61904761904762,2.01186954040739,5.95238095238095,2.39741924736143,20,3,0.3375,"head",1.95,0.245589846490958,"interoception",3,0.187841530054645,"head"
"ecstasy","estasi","éxtasis",NA,NA,"n",1.57894736842105,1.68421052631579,1.36842105263158,4.5,1.26315789473684,2.10526315789474,3.21052631578947,1.26315789473684,1.21052631578947,1.57894736842105,0.666666666666667,2.03622170463075,1.94515442343125,1.8015587792486,0.857492925712544,1.82093093600065,2.10540935164915,1.68585446084705,1.44691646319405,1.43677676950183,1.89489927828732,0.90748521297303,7.03030303030303,2.2978909961752,6.96969696969697,2.41718907624187,6.6969696969697,2.0988813759484,19,3.21052631578947,0.320796460176991,"head",2.10526315789474,0.29972456389283,"interoception",3.21052631578947,0.187634177758695,"interoception"
"event","evento","evento",NA,NA,"n",2.47619047619048,0.904761904761905,1.66666666666667,2,1.0952380952381,3.28571428571429,2.28571428571429,1.38095238095238,1.38095238095238,1.38095238095238,0.714285714285714,2.04007469517779,1.4108423691101,1.6532795690183,1.84390889145858,1.26114082896249,1.92724822331886,1.95301964001536,1.65759435557046,1.65759435557046,1.62715059156153,1.0555973258235,6.63636363636364,1.67180321934979,6.13636363636364,2.01841417248051,5.93181818181818,1.63390995272543,21,2.28571428571429,0.22,"head",3.28571428571429,0.257462686567164,"vision",2.28571428571429,0.138461538461538,"vision"
"highlighter","evidenziatore","resaltador",NA,"marcatextos","n",0.761904761904762,0,4,0.523809523809524,1.14285714285714,4.6,2.42857142857143,0,4.14285714285714,0.05,0.1,1.33808676492827,0,1.58113883008419,1.03048763306736,1.45896244933563,0.598243041616119,1.91236577493503,0,0.963624111659431,0.223606797749979,0.307793505625546,5.80645161290323,1.1949715432793,5.12903225806452,1.68803506053381,5.48387096774194,1.48033707292034,21,4.14285714285714,0.616365568544102,"hand/arm",4.6,0.416379310344828,"vision",4.14285714285714,0.259154929577465,"vision"
"avoid","Evitare","evitar",NA,NA,"v",1.33333333333333,0.05,1.33333333333333,3.14285714285714,0,3.23809523809524,2,2.42857142857143,1.66666666666667,1.14285714285714,1.23809523809524,1.6532795690183,0.223606797749979,1.68325082306035,1.74027912375326,0,1.72929933512859,1.89736659610103,1.83225076262581,1.77012240631357,1.62128696675556,1.51343192462568,3.52380952380952,1.4359334113756,5.47619047619048,1.72101852456758,5.0952380952381,1.72929933512859,21,2.42857142857143,0.151685393258427,"foot/leg",3.23809523809524,0.309020677118837,"vision",2.42857142857143,0.184256875762092,"vision"
"evolve","Evolvere","evolucionar",NA,NA,"v",0.263157894736842,0.4,0.7,2.25,0.25,2.1,2.55,0.95,1.05,0.9,1,0.65337629647495,0.882579950158088,1.21828179265546,2.2213082915966,0.638666373658505,1.97084005599536,1.8771478925557,1.39453821823042,1.39453821823042,1.48323969741913,1.25656172487509,7.76190476190476,1.04425867986634,6,2.23606797749979,6.85714285714286,1.55838744494796,20,2.55,0.255813953488372,"head",2.1,0.265261198439901,"interoception",2.55,0.185287258850965,"head"
"face","faccia","cara",NA,NA,"n",1.0952380952381,1.04761904761905,2.52380952380952,1.38095238095238,1.38095238095238,4.14285714285714,4.6,0,1.61904761904762,3.71428571428571,0,1.70014005025356,1.71686314178476,2.06443812256623,1.74574312188794,1.74574312188794,1.38873014965883,0.820782681668124,0,1.80211515936664,1.67758329578168,0,5.58823529411765,1.49985144837795,4.91176470588235,1.76442362567434,5.41176470588235,1.47950948175244,21,4.6,0.463087248322148,"head",4.14285714285714,0.343873517786561,"vision",4.6,0.213906111603189,"head"
"hawk","falco","halcón",NA,NA,"n",4.1,0,1.5,0.55,0.473684210526316,4.65,2.5,0.105263157894737,1.1,0.0526315789473684,0.0526315789473684,1.25236618152663,0,1.98679853559757,0.887041208323017,0.964274111134126,0.670820393249937,2.06474160483506,0.315301767642306,1.58612404107756,0.229415733870562,0.229415733870562,6.6764705882353,1.66461549359994,5.76470588235294,2.25709418352396,6.44117647058824,1.70899893559178,20,2.5,0.642265193370166,"head",4.65,0.413600543932588,"vision",2.5,0.308269364968597,"vision"
"failure","fallimento","fracaso",NA,NA,"n",0.95,0,0,4.2,0,1.45,3.3,0.45,0.35,0.263157894736842,0.5,1.57195821559574,0,0,1.57613785130482,0,1.79105966869954,2.05452004896008,0.825577947481897,0.670820393249937,0.561951486949016,1.27733274731701,2.47222222222222,1.6122054302124,6.5,1.87464282312277,3.58333333333333,2.03364556541062,20,3.3,0.624458874458874,"head",1.45,0.429929320009749,"interoception",3.3,0.366391184573003,"interoception"
"fail","Fallire","fallar",NA,NA,"v",0.8,0.31578947368421,0.157894736842105,4.6,0.157894736842105,1.1,3.3,0.421052631578947,0.473684210526316,1.05,0.7,1.70448325245358,0.671038298207203,0.501459857121279,0.753937034925052,0.688247201611685,1.88902648277667,1.68897352819616,0.901590537370498,1.02026255077535,1.57195821559574,1.49031964074119,1.71428571428571,1.10194633003868,6.95238095238095,2.37647197492818,2.80952380952381,2.20497273495723,20,3.3,0.484285081894644,"head",1.1,0.431899472891566,"interoception",3.3,0.339706178305494,"interoception"
"fame","fama","fama",NA,NA,"n",1.5,0.210526315789474,0.263157894736842,2.8,0.105263157894737,2.3,2.45,0.6,0.9,1.1,0.6,1.93309133391652,0.630603535284612,0.561951486949016,1.73508683234859,0.315301767642306,2.00262984991972,1.84889725312998,1.14248114115496,1.37266548230652,1.65115589496379,1.14248114115496,6.73529411764706,1.84733753588225,6.79411764705882,1.77148134835169,6.52941176470588,1.92645528017758,20,2.45,0.327433628318584,"head",2.3,0.294799060611658,"interoception",2.45,0.210051282051282,"interoception"
"family","famiglia","familia",NA,NA,"n",2.33333333333333,0.1,1.57142857142857,2.71428571428571,0.761904761904762,3.9047619047619,2.80952380952381,0.571428571428571,1.14285714285714,0.952380952380952,0.952380952380952,1.39044357430761,0.447213595499958,1.46872150428284,1.70712791386167,1.17918454470714,1.57812426331902,1.72101852456758,1.12122382116278,1.35224680756563,1.49920613913466,1.2440333788203,7.91176470588235,1.2641357584082,5.88235294117647,3.04277291679364,6.11764705882353,1.8871929753481,21,2.80952380952381,0.348148148148148,"head",3.9047619047619,0.322707595434868,"vision",2.80952380952381,0.213579256883186,"vision"
"headlight","fanale","faro",NA,NA,"n",0.210526315789474,0.105263157894737,1.4,0.263157894736842,0.105263157894737,4.45,2.25,0.0526315789473684,1.2,0.105263157894737,0.0526315789473684,0.535303379031311,0.315301767642306,1.78885438199983,0.561951486949016,0.315301767642306,0.998683343734455,1.99670781669807,0.229415733870562,1.64156536333625,0.315301767642306,0.229415733870562,4.8,1.323986849055,5.2,1.82788852794371,4.97142857142857,1.58087307013104,20,2.25,0.600287562904385,"head",4.45,0.663856277574217,"vision",2.25,0.431337119256582,"vision"
"mud","fanghiglia","lodo",NA,NA,"n",1.54700854700855,0.128205128205128,3.41025641025641,0.595441595441595,1.98290598290598,3.92877492877493,0.86039886039886,2.88888888888889,1.78347578347578,0.190883190883191,0.475783475783476,1.57749743850764,0.481755033277196,1.5463533849702,1.10654250005877,1.54540557404145,1.37863221369109,1.54194639906798,1.64981961495939,1.68823166956617,0.595724831518777,1.07110645001747,3.66666666666667,1.91485421551268,5.3030303030303,1.66742407032615,4.78787878787879,1.57634021862302,351,2.88888888888889,0.435202205882353,"foot/leg",3.92877492877493,0.319858179528812,"vision",2.88888888888889,0.213610888710969,"vision"
