"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor","N_known.perceptual","List_N.perceptual","Percent_known.perceptual","N_known.action","List_N.action","Percent_known.action","Mean_age.perceptual","Mean_age.action","List#.perceptual","List#.action"
"migraine",0.882352941,0.117647059,0.764705882,3.941176471,0.411764706,1.176470588,0.142857143,0.380952381,4.19047619,0.714285714,0.523809524,1.495090003,0.332105582,1.437420075,1.712840778,1.277635684,1.704233483,0.654653671,1.244033379,1.749829924,1.27054544,1.123345344,3.941176471,4.001076785,0.524193548,"Interoceptive",4.19047619,4.201199497,0.68,"Head",4.19047619,5.170184339,0.30746458,"Head",17,17,1,21,21,1,43.11764706,35.52380952,"PN_Sample_463.csv","MN_sample_463.csv"
"milk",0.833333333,4.666666667,1.833333333,1.055555556,1.944444444,4.111111111,0.222222222,1.222222222,1.5,4.055555556,1.5,1.653872461,0.594088526,2.121320344,1.731107168,1.764760348,1.409584373,0.427792632,1.628985811,1.757337558,1.433720878,1.886484437,4.666666667,5.71216241,0.265384615,"Gustatory",4.055555556,4.222603715,0.450980392,"Mouth",4.666666667,6.396153607,0.1937046,"Gustatory",18,18,1,18,18,1,38.55555556,39.55555556,"PN_Sample_624.csv","MN_sample_624.csv"
"mill",1.25,0.3125,1.625,0.375,0.9375,3.3125,0.466666667,1.8,1.933333333,0.133333333,0.8,1.693123347,1.01447852,1.707825128,1.087811258,1.481834449,1.887458609,1.35576371,1.971221521,2.186538905,0.351865775,1.61245155,3.3125,3.516878771,0.384,"Visual",1.933333333,2.391309447,0.350649351,"Head",3.3125,3.852383106,0.245574509,"Visual",16,16,1,15,19,0.789473684210526,30.0625,37.2,"PN_Sample_200.csv","MN_sample_200.csv"
"mind",1.45,0.85,1,3.55,0.8,1.1,0.055555556,0.166666667,4.333333333,0.388888889,0.111111111,1.959457497,1.78517285,1.835325871,1.932410548,1.673320053,1.774082417,0.23570226,0.514495755,1.283377896,1.195033295,0.323380833,3.55,3.71434956,0.314285714,"Interoceptive",4.333333333,4.334486629,0.846153846,"Head",4.333333333,5.10037139,0.309859155,"Head",20,20,1,18,18,1,38.3,36.5,"PN_Sample_105.csv","MN_sample_105.csv"
"miracle",1.235294118,0,0.235294118,1.588235294,0,2.764705882,0.666666667,1.222222222,2.388888889,1.277777778,1.055555556,1.678146737,0,0.752446989,2.001837391,0,1.95350364,1.283377896,1.767535857,2.118237027,1.872574684,1.625973816,2.764705882,3.001356331,0.474747475,"Visual",2.388888889,2.66921214,0.260504202,"Head",2.764705882,3.584448237,0.222339028,"Visual",17,17,1,18,19,0.947368421052632,35.76470588,36.94444444,"PN_Sample_296.csv","MN_sample_296.csv"
"mirror",0,0,1.777777778,0,0,4.833333333,0.666666667,1.666666667,4.111111111,0.333333333,0.555555556,0,0,1.986885104,0,0,0.383482494,1.371988681,1.84709629,1.676441922,0.84016805,1.199128224,4.833333333,4.912210181,0.731092437,"Visual",4.111111111,4.209977863,0.515151515,"Head",4.833333333,5.780473142,0.346613546,"Visual",18,18,1,18,18,1,37,36,"PN_sample_211_SENSORY_RETEST.csv","MN_sample_211__MOTOR_RETEST.csv"
"misery",3,0.0625,0.25,3.1875,0.375,3.0625,0.470588235,0.647058824,2.588235294,0.764705882,0.705882353,1.897366596,0.25,0.577350269,1.869714773,1.024695077,1.730847577,1.007326105,1.169464432,2.152290162,1.347655917,1.104802351,3.1875,4.450940372,0.314465409,"Interoceptive",2.588235294,2.645382623,0.409090909,"Head",3.1875,4.742863074,0.206762345,"Interoceptive",16,16,1,17,17,1,43,36.23529412,"PN_Sample_794.csv","MN_sample_794.csv"
"mislead",1.411764706,0.117647059,0.058823529,1,0.117647059,1.941176471,0.285714286,0.714285714,2.19047619,2.047619048,0.238095238,1.938389265,0.332105582,0.242535625,1.322875656,0.332105582,1.886484437,0.956182887,1.419255338,1.66189794,2.060975266,0.889087279,1.941176471,2.23283364,0.405063291,"Visual",2.19047619,2.691454768,0.356521739,"Head",2.19047619,3.128785015,0.210570006,"Head",17,17,1,21,21,1,34,40.76190476,"PN_Sample_203.csv","MN_sample_203.csv"
"miss",1.05,0.25,1.25,2.15,0.1,2.55,0.8,1.45,2.2,0.5,0.2,1.538112309,0.786397516,1.681947493,2.134306247,0.307793506,1.637552731,1.196486083,1.571958216,2.015727634,0.827170192,0.523148364,2.55,3.095001483,0.333333333,"Visual",2.2,2.429588859,0.388349515,"Head",2.55,3.530047428,0.196,"Visual",20,21,0.952380952380952,20,20,1,37.1,40.05,"PN_Sample_445.csv","MN_sample_445.csv"
"mission",2.210526316,0.157894737,0.736842105,1.157894737,0.263157895,2.526315789,0.9,0.95,2.2,0.85,0.8,1.931578151,0.688247202,1.407997209,1.607729866,0.733492806,1.866917276,1.552586975,1.571958216,1.989445837,1.460893742,1.281446551,2.526315789,3.068775684,0.335820896,"Visual",2.2,2.372871593,0.245614035,"Head",2.526315789,3.483193979,0.185720182,"Visual",19,19,1,20,20,1,41.31578947,35.85,"PN_Sample_269.csv","MN_sample_269.csv"
"mix",1.388888889,0.833333333,1.777777778,0,0.5,3.111111111,0.047619048,3.095238095,2,0.333333333,0.571428571,1.500544563,1.294785924,1.628985811,0,0.923548145,1.745208192,0.21821789,2.165750722,2.167948339,1.110555417,1.502379066,3.111111111,3.39451324,0.408759124,"Visual",3.095238095,3.358363568,0.503937008,"Hand_arm",3.111111111,4.254167724,0.22777455,"Visual",18,18,1,21,21,1,33.77777778,40.57142857,"PN_Sample_726.csv","MN_sample_726.csv"
"moan",4.277777778,0,0,1.388888889,0,0.888888889,0.210526316,0.263157895,1.526315789,4.473684211,0.684210526,1.637988564,0,0,2.090282528,0,1.450715397,0.713282504,0.933458638,2.064741605,1.073334423,1.454977342,4.277777778,4.338507711,0.652542373,"Auditory",4.473684211,4.53777707,0.595588235,"Mouth",4.473684211,5.594525745,0.326226013,"Mouth",18,18,1,19,19,1,36.5,39.21052632,"PN_Sample_431.csv","MN_sample_431.csv"
"mobility",0.666666667,0.047619048,1.047619048,2.095238095,0.19047619,2.80952381,3.842105263,3.105263158,1.894736842,1.052631579,2.210526316,1.154700538,0.21821789,1.4309504,1.786190413,0.872871561,1.721018525,1.572795031,1.728671193,1.791794161,1.580213917,1.843274483,2.80952381,3.201951555,0.402777778,"Visual",3.842105263,4.72411572,0.230434783,"Foot_leg",3.842105263,5.170859578,0.200105736,"Foot_leg",21,21,1,19,19,1,34.76190476,36.42105263,"PN_Sample_256.csv","MN_sample_256.csv"
"mock",3.6875,0.0625,0,1.5625,0,2.4375,0.55,1.15,2.15,2.95,0.6,1.493039406,0.25,0,1.75,0,1.71148084,1.276302225,1.631111988,1.899445903,2.139232523,1.313893371,3.6875,4.090409401,0.475806452,"Auditory",2.95,3.347581235,0.324324324,"Mouth",3.6875,4.73191612,0.24339934,"Auditory",16,16,1,20,20,1,35.375,35.5,"PN_Sample_491.csv","MN_sample_491.csv"
"modeling",0.941176471,0.235294118,0.529411765,0.411764706,0.235294118,4.352941176,1.789473684,2.210526316,2.315789474,1,1.789473684,1.675954513,0.9701425,1.067570083,1.003669737,0.9701425,1.221739358,2.250406071,2.123386901,2.109571615,1.825741858,2.175084861,4.352941176,4.371822478,0.614035088,"Visual",2.315789474,3.29215893,0.144508671,"Head",4.352941176,4.921980222,0.260426865,"Visual",17,17,1,19,19,1,36.88235294,35.10526316,"PN_Sample_735.csv","MN_sample_735.csv"
"mold",0.058823529,0.411764706,1.176470588,0.176470588,2.352941176,3.823529412,0.222222222,1.722222222,3.333333333,1.111111111,0.111111111,0.242535625,0.71228712,1.286239389,0.52859414,1.765686002,1.42457424,0.548318881,1.840893503,2.222875721,1.604731566,0.471404521,3.823529412,4.133575757,0.470588235,"Visual",3.333333333,3.51771484,0.495726496,"Head",3.823529412,4.85103886,0.259634888,"Visual",17,17,1,18,18,1,36.52941176,39.38888889,"PN_Sample_147.csv","MN_sample_147.csv"
"moment",1.117647059,0.411764706,0.470588235,1,0.411764706,1.588235294,0.65,0.9,2.7,0.6,0.75,1.72780037,1.227743027,1.23073388,1.936491673,1.227743027,1.839117435,1.631111988,1.860956178,2.105131575,1.429022485,1.618153594,1.588235294,1.880148307,0.235294118,"Visual",2.7,2.773062251,0.375,"Head",2.7,3.035531027,0.215871254,"Head",17,17,1,20,20,1,35.94117647,35.7,"PN_Sample_558.csv","MN_sample_558.csv"
"momentum",0.875,0,0.625,2.5,0,3.625,3.578947368,2.684210526,2.052631579,1.105263158,2.526315789,1.310216267,0,1.408308678,1.825741858,0,1.5,1.609547537,2.001461454,1.985326287,1.791794161,1.866917276,3.625,4.003618146,0.475409836,"Visual",3.578947368,4.502946646,0.207048458,"Foot_leg",3.625,5.377201021,0.185210084,"Visual",16,17,0.941176470588235,19,19,1,38.3125,38.68421053,"PN_Sample_744.csv","MN_sample_744.csv"
"money",0.666666667,0,3.666666667,0.5,1.277777778,4.333333333,0.5,2.15,2,0.7,0.6,0.9701425,0,1.608799333,1.043185168,1.319784098,1.328422328,1.235441536,2.368099393,2.224268064,1.301820588,1.391704748,4.333333333,5.106696461,0.414893617,"Visual",2.15,2.650605059,0.277310924,"Hand_arm",4.333333333,5.334421579,0.264317181,"Visual",18,18,1,20,20,1,37.11111111,38.95,"PN_Sample_249.csv","MN_sample_249.csv"
"monkey",2.80952381,0,1.380952381,0.047619048,1.333333333,3.80952381,0.5,1.5,2.35,0.2,0.3,1.289148852,0,1.745743122,0.21821789,1.494434118,1.289148852,1.317893055,1.732050808,2.058998223,0.523148364,0.571240571,3.80952381,4.352702145,0.406091371,"Visual",2.35,2.546483683,0.443298969,"Head",3.80952381,4.625741619,0.267692822,"Visual",21,21,1,20,20,1,36.47619048,40.05,"PN_Sample_445.csv","MN_sample_445.csv"
"month",1,0.263157895,0.368421053,0.526315789,0.368421053,1.315789474,0.789473684,0.894736842,2.631578947,1.052631579,0.736842105,1.598610508,1.147078669,1.211542924,1.348596845,1.211542924,1.857496271,1.397575177,1.594948165,2.139847511,1.71508614,1.367971136,1.315789474,1.524352358,0.273972603,"Visual",2.631578947,2.758879483,0.310344828,"Head",2.631578947,2.906013718,0.238095238,"Head",19,19,1,19,19,1,38.10526316,40.89473684,"PN_Sample_701.csv","MN_sample_701.csv"
"moon",0.111111111,0.055555556,0.222222222,0.222222222,0.055555556,4.777777778,0.318181818,0.590909091,3.272727273,0.227272727,0.318181818,0.471404521,0.23570226,0.646761667,0.548318881,0.23570226,0.427792632,0.779887882,1.05375026,1.956231026,0.528413455,0.646334989,4.777777778,4.778123285,0.867346939,"Visual",3.272727273,3.281495381,0.644230769,"Head",4.777777778,5.246605218,0.464250248,"Visual",18,18,1,22,22,1,32.88888889,38.13636364,"PN_Sample_248.csv","MN_sample_248.csv"
"morale",2.052631579,0,0,2.421052632,0,2.210526316,0.5,0.55,2.9,1.55,0.5,1.870047064,0,0,2.090076805,0,1.902599023,1.100239208,0.887041208,2.125038699,1.731290969,0.945905303,2.421052632,3.228166383,0.362204724,"Interoceptive",2.9,3.055601995,0.4,"Head",2.9,3.961509129,0.228630705,"Head",19,20,0.95,20,21,0.952380952380952,36.73684211,39.4,"PN_Sample_498.csv","MN_sample_498.csv"
"morality",1.666666667,0.166666667,0.277777778,2.166666667,0.444444444,2.055555556,0.65,0.8,3.45,1.8,1.15,1.714985851,0.707106781,0.95828005,2.176073096,1.1490263,1.830211245,1.348488433,1.399247918,1.66938375,2.015727634,1.755442664,2.166666667,2.868389841,0.295081967,"Interoceptive",3.45,3.664355178,0.356687898,"Head",3.45,4.175581325,0.224458792,"Head",18,18,1,20,20,1,33.33333333,39.8,"PN_Sample_293.csv","MN_sample_293.csv"
"morgue",0.529411765,0,0.882352941,0.647058824,0.941176471,2.941176471,1.619047619,1.428571429,2.285714286,0.476190476,1.380952381,1.374665735,0,1.576481563,1.366618842,1.638237934,2.331056312,2.036570413,2.03890727,2.239260082,1.364516311,1.986861608,2.941176471,3.014106097,0.495049505,"Visual",2.285714286,2.79534403,0.251655629,"Head",2.941176471,3.664906372,0.223976109,"Visual",17,17,1,21,21,1,33.41176471,38.04761905,"PN_Sample_704.csv","MN_sample_704.csv"
"mosquito",3,0,3.055555556,1.111111111,0,4.5,1.578947368,2.368421053,2.263157895,0.631578947,1.578947368,1.748949264,0,1.830211245,1.811365714,0,0.785905248,2.1938244,2.087276969,2.050531239,1.570934835,2.219003517,4.5,5.289866616,0.385714286,"Visual",2.368421053,3.207595736,0.20625,"Hand_arm",4.5,5.656929777,0.224017467,"Visual",18,18,1,19,19,1,38.16666667,35.63157895,"PN_Sample_406.csv","MN_sample_406.csv"
"mother",3.227272727,0.136363636,1.954545455,1.954545455,1.545454545,4.136363636,0.55,2.5,3.4,2.25,1.2,1.688386612,0.467562529,1.675517624,1.863873916,1.682607747,1.2834275,1.276302225,2.064741605,1.788854382,2.221308292,1.576137851,4.136363636,4.973345513,0.30877193,"Visual",3.4,4.085932354,0.287878788,"Head",4.136363636,5.761231245,0.175019889,"Visual",22,23,0.956521739130435,20,20,1,35.86363636,34.35,"PN_Sample_030.csv","MN_sample_030.csv"
"motorcycle",3.5625,0,2,0.25,1.0625,4.1875,3.714285714,3.904761905,3,1.095238095,2.80952381,1.71148084,0,2.160246899,0.774596669,1.652018967,1.641899307,1.707127914,1.729299335,2,1.410842369,1.88730092,4.1875,5.037802664,0.378531073,"Visual",3.904761905,5.443150899,0.193442623,"Hand_arm",4.1875,6.612448002,0.163661742,"Visual",16,16,1,21,21,1,37.8125,34.66666667,"PN_Sample_368.csv","MN_sample_368.csv"
"mountain",0.391304348,0,1.434782609,0.304347826,0.695652174,4.608695652,3.263157895,2.578947368,3.578947368,0.421052632,1.684210526,1.117591991,0,1.61881233,0.875670268,1.329209697,0.782718482,1.910267732,2.008752777,1.57465303,0.96123702,1.733738144,4.608695652,4.661116422,0.619883041,"Visual",3.578947368,4.681373795,0.273972603,"Head",4.608695652,5.885427712,0.243060584,"Visual",23,23,1,19,19,1,39.73913043,37.52631579,"PN_Sample_536.csv","MN_sample_536.csv"
"mounting",0.6,0.1,2.45,0.75,0.1,2.5,2.555555556,2.388888889,0.944444444,0.222222222,1.555555556,1.046296728,0.447213595,1.848897253,1.409553867,0.447213595,1.670171753,2.092626332,1.974510777,1.258954852,0.732084498,1.652884189,2.5,3.140400776,0.369230769,"Visual",2.555555556,3.269206328,0.304347826,"Foot_leg",2.555555556,4.039429412,0.173333333,"Foot_leg",20,20,1,18,19,0.947368421052632,34.45,36.94444444,"PN_Sample_522.csv","MN_sample_522.csv"
"mourning",2.95,0,0.55,3.95,0.1,3.1,0.5,0.65,3.65,2.15,1.3,1.848897253,0,1.316894273,1.605090586,0.447213595,1.713721712,1.277332747,1.308876577,1.631111988,1.926955603,1.949358869,3.95,4.894602205,0.370892019,"Interoceptive",3.65,3.939981555,0.381818182,"Head",3.95,5.629676112,0.208994709,"Interoceptive",20,20,1,20,20,1,39.35,43.4,"PN_Sample_500.csv","MN_sample_500.csv"
"mouse",2.743589744,0.051282051,1.743589744,0.282051282,0.692307692,4.076923077,0.142857143,1.857142857,1.619047619,0.142857143,0.142857143,2.048336279,0.223455865,1.772864894,0.944477521,1.624708009,1.475851501,0.358568583,1.930950913,1.745743122,0.478091444,0.478091444,4.076923077,4.547974545,0.419786096,"Visual",1.857142857,2.200690437,0.43902439,"Hand_arm",4.076923077,4.713626718,0.298317047,"Visual",39,41,0.951219512195122,21,21,1,33.31578947,37,"PN_Sample_017.csv","MN_sample_017.csv"
"mouth",1.210526316,2,2.578947368,1.263157895,0.736842105,2.947368421,0.210526316,0.578947368,1,4.894736842,0.052631579,1.750522061,1.972026594,2.11649053,1.910267732,1.593113836,2.368161129,0.917662935,1.169795304,1.825741858,0.315301768,0.229415734,2.947368421,3.801698661,0.205882353,"Visual",4.894736842,4.911424543,0.71875,"Mouth",4.894736842,5.576554281,0.277108434,"Mouth",19,19,1,19,19,1,34.42105263,36.36842105,"PN_Sample_621.csv","MN_sample_621.csv"
"movement",1.705882353,0,1.705882353,2.411764706,0,3.882352941,4.526315789,4.421052632,3.315789474,2.210526316,3.736842105,1.686887144,0,1.611082939,1.73417212,0,1.317305628,0.841191024,0.837707817,1.701392618,2.149391319,1.661395172,3.882352941,4.352837334,0.4,"Visual",4.526315789,6.531083924,0.12716763,"Foot_leg",4.526315789,7.120747401,0.162138183,"Foot_leg",17,17,1,19,19,1,37.17647059,37.94736842,"PN_Sample_647.csv","MN_sample_647.csv"
"movie",4.411764706,0,0.176470588,0.176470588,0,4.823529412,0.380952381,0.476190476,4.238095238,0.761904762,0.285714286,0.795206226,0,0.52859414,0.52859414,0,0.392952624,1.160869953,1.167006753,1.513431925,1.338086765,1.10194633,4.823529412,5.829521032,0.503067485,"Visual",4.238095238,4.249734051,0.643410853,"Head",4.823529412,6.501835119,0.306623932,"Visual",17,17,1,21,21,1,34,40,"PN_Sample_263.csv","MN_sample_263.csv"
"mucus",1.9375,2.4375,1.875,2.5,0.5625,3.125,0,0.789473684,2.947368421,3.947368421,0.842105263,1.806239187,1.787689384,1.74642492,1.897366596,1.152894907,1.995828984,0,1.474936811,2.146668846,1.778691286,1.462993806,3.125,4.210926286,0.206030151,"Visual",3.947368421,4.451322884,0.462962963,"Mouth",3.947368421,5.461074607,0.188294367,"Mouth",16,17,0.941176470588235,19,19,1,37.25,36.21052632,"PN_Sample_190.csv","MN_sample_190.csv"
"mud",0.736842105,0.105263158,3.052631579,0.105263158,0.842105263,4,2,1.8,1.55,0.4,0.65,1.194529441,0.315301768,1.432700799,0.458831468,1.25888654,1.374368542,2.294157339,1.880649384,1.904979624,0.88257995,1.182103388,4,4.537880912,0.44047619,"Visual",2,2.615611206,0.25,"Foot_leg",4,4.810800215,0.255524862,"Visual",19,19,1,20,20,1,35.78947368,39.85,"PN_Sample_413.csv","MN_sample_413.csv"
"muffin",0.944444444,4.388888889,3.5,0.777777778,3.611111111,3.833333333,0,1.894736842,1.157894737,4.421052632,0.526315789,1.661757476,1.613869624,1.823054967,1.352799083,2.033220826,1.42457424,0,1.663154193,1.462993806,1.261207071,0.964274111,4.388888889,6.145924654,0.211726384,"Gustatory",4.421052632,4.5615087,0.552631579,"Mouth",4.421052632,6.889834664,0.176449994,"Mouth",18,18,1,19,19,1,38.05555556,40.05263158,"PN_Sample_818.csv","MN_sample_818.csv"
"mugginess",0.388888889,0.222222222,2.166666667,1.611111111,0.722222222,1.555555556,1.428571429,1.523809524,2,1.285714286,1.857142857,0.849836586,0.732084498,1.977818168,1.786843714,1.227410261,1.616904167,1.660464651,1.631534481,1.897366596,1.677583296,1.681835732,2.166666667,2.647822396,0.291666667,"Haptic",2,2.843221521,0.088235294,"Head",2.166666667,3.463515671,0.13172043,"Haptic",18,18,1,21,21,1,34.5,40.33333333,"PN_Sample_299.csv","MN_sample_299.csv"
"multiply",0.526315789,0,0.105263158,0.157894737,0,2.684210526,0.2,1.15,2.45,0.95,0.25,1.123902974,0,0.315301768,0.501459857,0,2.109571615,0.695852374,1.460893742,2.282081229,1.66938375,0.638666374,2.684210526,2.691173569,0.772727273,"Visual",2.45,2.576715167,0.45,"Head",2.684210526,3.320127865,0.316770186,"Visual",19,19,1,20,20,1,33.94736842,36.65,"PN_Sample_738.csv","MN_sample_738.csv"
"murderer",2.305555556,0.166666667,0.527777778,0.5,0.194444444,3.194444444,1.45,2,2.2,1.2,1.1,1.785968236,0.6094494,0.909822938,1.133893419,0.749073502,1.769898212,2.064104241,1.863782233,1.852452144,1.673320053,1.518309309,3.194444444,3.560499308,0.439516129,"Visual",2.2,2.914459101,0.13836478,"Head",3.194444444,4.119177023,0.204043429,"Visual",36,36,1,20,20,1,37.80555556,41.5,"PN_Sample_699.csv","MN_sample_699.csv"
"museum",1.947368421,0.157894737,1.631578947,0.631578947,0.842105263,3.736842105,2.1,1.65,3.15,0.6,0.95,1.614988277,0.374634325,1.862212731,1.065130473,1.384965218,1.790161547,2.074912807,1.843195166,1.899445903,1.187655807,1.538112309,3.736842105,4.015822782,0.4,"Visual",3.15,3.58518539,0.301775148,"Head",3.736842105,4.803655734,0.205717743,"Visual",19,19,1,20,20,1,38.52631579,34.15,"PN_Sample_371.csv","MN_sample_371.csv"
"mushroom",0.473684211,3.421052632,2.421052632,0.473684211,2.210526316,3.631578947,0.647058824,1.882352941,2.352941176,3.470588235,0.647058824,1.172292202,1.387074839,1.538967528,1.306752593,1.512134157,1.570934835,0.996316746,1.763602596,2.059768691,1.940285,1.271867548,3.631578947,4.836560495,0.25,"Visual",3.470588235,3.95877064,0.31372549,"Mouth",3.631578947,5.59535837,0.145985401,"Visual",19,19,1,17,17,1,37.5,32.52941176,"PN_Sample_309.csv","MN_sample_309.csv"
"music",4.833333333,0,0.111111111,1.944444444,0,1,1.25,1.65,4.45,2.1,1.15,0.514495755,0,0.323380833,1.954548909,0,1.495090003,1.650358813,1.78517285,1.538112309,2.337339919,1.598519051,4.833333333,4.949696804,0.612676056,"Auditory",4.45,4.722903897,0.311320755,"Head",4.833333333,6.096704654,0.261418269,"Auditory",18,18,1,20,20,1,39.72222222,35.75,"PN_Sample_758.csv","MN_sample_758.csv"
"musical instrument",4.9375,0.125,3.3125,1.375,0.125,3.9375,1.684210526,3.947368421,3.052631579,3.315789474,1.473684211,0.25,0.341565026,2.023816527,1.784189825,0.341565026,1.340087062,2.001461454,1.268143184,2.146668846,1.701392618,1.775400457,4.9375,6.040174109,0.34841629,"Auditory",3.947368421,5.122139585,0.18359375,"Hand_arm",4.9375,7.079062712,0.176371308,"Auditory",16,16,1,19,19,1,40.375,37.21052632,"PN_Sample_391.csv","MN_sample_391.csv"
"mutation",0.611111111,0.166666667,1.555555556,1.388888889,0.222222222,3.555555556,0.894736842,1.052631579,2.052631579,0.789473684,0.789473684,1.289728147,0.514495755,2.148110585,1.883016631,0.732084498,1.652884189,1.822535988,1.809655713,2.247805948,1.750522061,1.750522061,3.555555556,3.72378918,0.451851852,"Visual",2.052631579,2.258165535,0.226415094,"Head",3.555555556,3.982242252,0.259110217,"Visual",18,19,0.947368421052632,19,19,1,37.44444444,36.10526316,"PN_Sample_239.csv","MN_sample_239.csv"
"mutilate",0.764705882,0,1.588235294,0.647058824,0.235294118,3.294117647,1,2.9,1.35,0.55,0.5,1.393261092,0,1.970368732,1.366618842,0.562295715,1.759428383,1.4509525,1.916685736,1.694418081,1.050062655,0.76088591,3.294117647,3.433650775,0.504504505,"Visual",2.9,3.041668564,0.380952381,"Hand_arm",3.294117647,4.094089186,0.256762953,"Visual",17,17,1,20,20,1,39.17647059,41,"PN_Sample_024.csv","MN_sample_024.csv"
